Time, Fraction, Decimal ID, Hexadecimal ID, Power
44920.8307639,  0.40156, 35587,  8B03,    39
44920.9018403,  0.27746, 10970,  2ADA,    27
44920.9434722,  0.57652, 10970,  2ADA,    38
44920.9701852,  0.64271, 10970,  2ADA,    27
44921.1106019,  0.36641,  7482,  1D3A,    19
44921.5269676,  0.21393, 62357,  F395,    19
44921.5543750,  0.95085, 41555,  A253,    19
44921.7339352,  0.31740, 47829,  BAD5,    19
44921.7836690,  0.11873, 28072,  6DA8,    39
44921.8031944,  0.36597,   586,   24A,    39
44921.8402546,  0.57033, 35587,  8B03,    45
44922.0146528,  0.72283, 52869,  CE85,    27
44922.1326736,  0.11441, 47829,  BAD5,    27
44922.1376736,  0.86560,   586,   24A,    19
44922.2076042,  0.52449, 24347,  5F1B,    19
44922.4766782,  0.36847, 29365,  72B5,    45
44922.5046065,  0.08590, 45741,  B2AD,    19
44922.5473380,  0.20981, 17441,  4421,    45
44922.7962847,  0.56546, 60506,  EC5A,    38
44922.9809375,  0.73103, 62357,  F395,    19
44923.0670139,  0.72124, 52869,  CE85,    19
44923.1428241,  0.95111, 62357,  F395,    19
44923.4015625,  0.78314, 44510,  ADDE,    28
44923.4473032,  0.67262, 27586,  6BC2,    40
44923.5351968,  0.98073, 10970,  2ADA,    19
44923.6192130,  0.07267, 47829,  BAD5,    19
44923.6332060,  0.20191, 27586,  6BC2,    28
44923.7675579,  0.07834, 45741,  B2AD,    19
44923.7956019,  0.13617, 11596,  2D4C,    17
44923.8914005,  0.51864, 51282,  C852,    27
44923.9179977,  0.68330, 26734,  686E,    28
44923.9210764,  0.46648, 21757,  54FD,    39
44924.0221644,  0.77925, 49453,  C12D,    18
44924.0613426,  0.84556, 61965,  F20D,    18
44924.3769560,  0.39379, 34989,  88AD,    19
44924.5899074,  0.82910, 10970,  2ADA,    19
44924.6804861,  0.90045, 45741,  B2AD,    28
44925.1669792,  0.94562, 16725,  4155,    19
